DeviceID_WH1,Timestamp_WH1,Temperature_WH1,GyroX_WH1,GyroY_WH1,GyroZ_WH1,AccelX_WH1,AccelY_WH1,AccelZ_WH1,Dist1_WH1,Dist2_WH1,Dist3_WH1,Err1_WH1,Err2_WH1,Err3_WH1,t,DeviceID_WH2,Timestamp_WH2,Temperature_WH2,GyroX_WH2,GyroY_WH2,GyroZ_WH2,AccelX_WH2,AccelY_WH2,AccelZ_WH2,Dist1_WH2,Dist2_WH2,Dist3_WH2,Err1_WH2,Err2_WH2,Err3_WH2,DeviceID_WH3,Timestamp_WH3,Temperature_WH3,GyroX_WH3,GyroY_WH3,GyroZ_WH3,AccelX_WH3,AccelY_WH3,AccelZ_WH3,Dist1_WH3,Dist2_WH3,Dist3_WH3,Err1_WH3,Err2_WH3,Err3_WH3,DeviceID_WH4,Timestamp_WH4,Temperature_WH4,GyroX_WH4,GyroY_WH4,GyroZ_WH4,AccelX_WH4,AccelY_WH4,AccelZ_WH4,Dist1_WH4,Dist2_WH4,Dist3_WH4,Err1_WH4,Err2_WH4,Err3_WH4,Timestamp_GNSS,Fix_GNSS,Latitude_GNSS,Longitude_GNSS,Altitude_GNSS,GeoidSeparation_GNSS,Satellites_GNSS,HDOP_GNSS,Heading_GNSS,Timestamp_BODY,PosX_BODY,PosY_BODY,PosZ_BODY,Roll_BODY,Pitch_BODY,Yaw_BODY,Q1_BODY,Q2_BODY,Q3_BODY,Q4_BODY,M1_BODY,M2_BODY,M3_BODY,M4_BODY,AccelX_BODY,AccelY_BODY,AccelZ_BODY,GyroX_BODY,GyroY_BODY,GyroZ_BODY,PosX_GNSS,PosY_GNSS,PosZ_GNSS,dt,VelX_GNSS,VelY_GNSS,VelZ_GNSS
1.0,1753875303.944004,17.964844,0.02076941809873252,-0.026878070480712675,0.0024434609527920616,-0.938302,-0.357582,-0.012932,0.0,0.0,0.0,0.0,0.0,0.0,0.015195131301879883,2.0,1753875303.942422,19.085938,0.01710422666954443,-0.028099800957108706,-0.006108652381980153,0.994666,0.036722,0.013298,105.0,0.0,0.0,11.0,0.0,0.0,3.0,1753875303.942098,17.640625,0.013439035240356337,-0.023212879051524585,-0.0024434609527920616,-0.008418,-1.025776,-0.00549,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753875303.941782,17.113281,0.009773843811168246,-0.019547687622336492,0.0024434609527920616,0.739076,-0.67283,0.006222,90.0,0.0,0.0,2.0,0.0,0.0,1753875303.94,2.0,49.20426968,18.75490009,387.9204,42.1353,12.0,0.9,77.632,1753875303.938809,22.109,-5.804,-1.649,-2.49,-1.11,-134.09,0.0,0.0,0.0,0.0,-18.2,-36.0,-28.0,-79.0,-0.23,0.53,-10.6,0.013439035240356337,0.007155849933176751,0.018675022996339326,0.0,0.0007259694225427025,0.0010000000000331966,0.007209062576293945,0.0,0.10070233332832447,0.13871429044347114
1.0,1753875303.949488,17.964844,0.019547687622336492,-0.028099800957108706,0.0012217304763960308,-0.937082,-0.356972,-0.014274,0.0,0.0,0.0,0.0,0.0,0.0,0.020678997039794922,2.0,1753875303.947928,19.085938,0.014660765716752368,-0.029321531433504737,-0.004886921905584123,0.996496,0.033184,0.015494,105.0,0.0,0.0,11.0,0.0,0.0,3.0,1753875303.946861,17.640625,0.012217304763960306,-0.023212879051524585,-0.0024434609527920616,-0.008662,-1.026996,-0.006466,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753875303.941782,17.113281,0.009773843811168246,-0.019547687622336492,0.0024434609527920616,0.739076,-0.67283,0.006222,90.0,0.0,0.0,2.0,0.0,0.0,1753875303.94,2.0,49.20426968,18.75490009,387.9204,42.1353,12.0,0.9,77.632,1753875303.938809,22.109,-5.804,-1.649,-2.49,-1.11,-134.09,0.0,0.0,0.0,0.0,-18.2,-36.0,-28.0,-79.0,-0.23,0.53,-10.6,0.013439035240356337,0.007155849933176751,0.018675022996339326,0.0,0.0007259694225427025,0.0010000000000331966,0.005483865737915039,0.0,0.0,0.0
1.0,1753875303.950467,17.964844,0.019547687622336492,-0.030543261909900768,0.0012217304763960308,-0.938912,-0.356728,-0.012932,0.0,0.0,0.0,0.0,0.0,0.0,0.02165818214416504,2.0,1753875303.947928,19.085938,0.014660765716752368,-0.029321531433504737,-0.004886921905584123,0.996496,0.033184,0.015494,105.0,0.0,0.0,11.0,0.0,0.0,3.0,1753875303.946861,17.640625,0.012217304763960306,-0.023212879051524585,-0.0024434609527920616,-0.008662,-1.026996,-0.006466,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753875303.941782,17.113281,0.009773843811168246,-0.019547687622336492,0.0024434609527920616,0.739076,-0.67283,0.006222,90.0,0.0,0.0,2.0,0.0,0.0,1753875303.95,2.0,49.20426968,18.75490009,387.9199,42.1353,12.0,0.9,77.635,1753875303.948809,22.109,-5.804,-1.649,-2.49,-1.1,-134.09,0.0,0.0,0.0,0.0,-18.4,-36.0,-28.0,-79.0,-0.23,0.53,-10.6,0.015533430342749533,0.0054105206811824215,0.019896753472735354,0.0,0.0007259694225427025,0.0015000000000213731,0.0009791851043701172,0.0,0.0,0.5106286827247161
1.0,1753875303.955984,17.964844,0.02076941809873252,-0.029321531433504737,0.0012217304763960308,-0.936594,-0.35807,-0.01464,0.0,0.0,0.0,0.0,0.0,0.0,0.027175188064575195,2.0,1753875303.951989,19.078125,0.0158824961931484,-0.030543261909900768,-0.004886921905584123,0.996496,0.033184,0.015494,105.0,0.0,0.0,11.0,0.0,0.0,3.0,1753875303.951428,17.640625,0.013439035240356337,-0.02199114857512855,-0.003665191429188092,-0.010126,-1.026508,-0.004758,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753875303.950838,17.113281,0.010995574287564275,-0.02076941809873252,0.0012217304763960308,0.738466,-0.670878,0.00488,90.0,0.0,0.0,2.0,0.0,0.0,1753875303.95,2.0,49.20426968,18.75490009,387.9199,42.1353,12.0,0.9,77.635,1753875303.948809,22.109,-5.804,-1.649,-2.49,-1.1,-134.09,0.0,0.0,0.0,0.0,-18.4,-36.0,-28.0,-79.0,-0.23,0.53,-10.6,0.015533430342749533,0.0054105206811824215,0.019896753472735354,0.0,0.0007259694225427025,0.0015000000000213731,0.005517005920410156,0.0,0.0,0.0
1.0,1753875303.959662,17.964844,0.01832595714594046,-0.026878070480712675,0.0,-0.939644,-0.358314,-0.01281,0.0,0.0,0.0,0.0,0.0,0.0,0.0308530330657959,2.0,1753875303.956164,19.078125,0.013439035240356337,-0.029321531433504737,-0.004886921905584123,0.995642,0.035014,0.01281,105.0,0.0,0.0,11.0,0.0,0.0,3.0,1753875303.951428,17.640625,0.013439035240356337,-0.02199114857512855,-0.003665191429188092,-0.010126,-1.026508,-0.004758,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753875303.950838,17.113281,0.010995574287564275,-0.02076941809873252,0.0012217304763960308,0.738466,-0.670878,0.00488,90.0,0.0,0.0,2.0,0.0,0.0,1753875303.95,2.0,49.20426968,18.75490009,387.9199,42.1353,12.0,0.9,77.635,1753875303.948809,22.109,-5.804,-1.649,-2.49,-1.1,-134.09,0.0,0.0,0.0,0.0,-18.4,-36.0,-28.0,-79.0,-0.23,0.53,-10.6,0.015533430342749533,0.0054105206811824215,0.019896753472735354,0.0,0.0007259694225427025,0.0015000000000213731,0.003677845001220703,0.0,0.0,0.0
1.0,1753875303.964383,17.964844,0.01832595714594046,-0.028099800957108706,0.0012217304763960308,-0.935984,-0.358924,-0.013786,0.0,0.0,0.0,0.0,0.0,0.0,0.03557395935058594,2.0,1753875303.960765,19.095097,0.01710422666954443,-0.029321531433504737,-0.004886921905584123,0.995466,0.033573,0.013513,106.6,0.0,0.0,11.0,0.0,0.0,3.0,1753875303.959679,17.640625,0.014660765716752368,-0.02199114857512855,-0.003665191429188092,-0.008662,-1.02785,-0.006588,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753875303.955443,17.114104,0.015009831567151233,-0.031415926535897934,0.025830872929516076,0.718202,-0.660126,0.005364,87.7,-0.0,-0.1,2.0,0.0,0.0,1753875303.96,2.0,49.20426968,18.75490009,387.9206,42.1353,12.0,0.9,77.636,1753875303.95881,22.109,-5.804,-1.649,-2.49,-1.1,-134.09,0.0,0.0,0.0,0.0,-18.0,-36.0,-28.0,-79.0,-0.23,0.53,-10.61,0.013264502315156905,0.0054105206811824215,0.017453292519943295,0.0,0.0007259694225427025,0.0008000000000265572,0.004720926284790039,0.0,0.0,-0.14827598606021192
1.0,1753875303.96881,17.964844,0.01710422666954443,-0.029321531433504737,0.0,-0.937936,-0.357094,-0.012932,0.0,0.0,0.0,0.0,0.0,0.0,0.04000115394592285,2.0,1753875303.965366,19.119021,0.016755160819145562,-0.029321531433504737,-0.004886921905584123,0.994316,0.037738,0.011255,106.9,0.0,0.0,11.0,0.0,0.0,3.0,1753875303.965407,17.664062,0.013439035240356337,-0.023212879051524585,-0.0012217304763960308,-0.008296,-1.02663,-0.005246,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753875303.964262,17.113281,0.010995574287564275,-0.019547687622336492,0.0,0.73932,-0.670756,0.004148,90.0,0.0,0.0,2.0,0.0,0.0,1753875303.96,2.0,49.20426968,18.75490009,387.9206,42.1353,12.0,0.9,77.636,1753875303.95881,22.109,-5.804,-1.649,-2.49,-1.1,-134.09,0.0,0.0,0.0,0.0,-18.0,-36.0,-28.0,-79.0,-0.23,0.53,-10.61,0.013264502315156905,0.0054105206811824215,0.017453292519943295,0.0,0.0007259694225427025,0.0008000000000265572,0.004427194595336914,0.0,0.0,0.0
1.0,1753875303.973368,17.964844,0.01832595714594046,-0.028099800957108706,0.0,-0.938912,-0.357704,-0.012688,0.0,0.0,0.0,0.0,0.0,0.0,0.04455900192260742,2.0,1753875303.970066,19.117188,0.01710422666954443,-0.029321531433504737,-0.004886921905584123,0.994666,0.036356,0.013664,107.0,0.0,0.0,11.0,0.0,0.0,3.0,1753875303.970417,17.664062,0.013439035240356337,-0.023212879051524585,-0.0024434609527920616,-0.010248,-1.026752,-0.005612,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753875303.969945,17.113281,0.010995574287564275,-0.02076941809873252,0.0012217304763960308,0.73749,-0.673562,0.006222,93.0,0.0,0.0,2.0,0.0,0.0,1753875303.97,2.0,49.20426968,18.75490008,387.921,42.1353,12.0,0.9,77.646,1753875303.96881,22.109,-5.804,-1.649,-2.49,-1.11,-134.09,0.0,0.0,0.0,0.0,-18.6,-36.0,-28.0,-79.0,-0.24,0.52,-10.6,0.014137166941154071,0.005061454830783556,0.01710422666954443,0.0,0.0,0.0004000000000132786,0.00455784797668457,0.0,-0.15927899005327964,-0.08776071559636421
1.0,1753875303.979406,17.964844,0.019547687622336492,-0.029321531433504737,0.0012217304763960308,-0.937814,-0.35807,-0.01281,0.0,0.0,0.0,0.0,0.0,0.0,0.050597190856933594,2.0,1753875303.979025,19.117188,0.01710422666954443,-0.029321531433504737,-0.003665191429188092,0.99552,0.036478,0.01464,107.0,0.0,0.0,11.0,0.0,0.0,3.0,1753875303.974985,17.664062,0.013439035240356337,-0.023212879051524585,-0.003665191429188092,-0.010248,-1.026996,-0.006832,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753875303.973629,17.167969,0.013439035240356337,-0.019547687622336492,0.0012217304763960308,0.740052,-0.670756,0.004758,93.0,0.0,0.0,2.0,0.0,0.0,1753875303.97,2.0,49.20426968,18.75490008,387.921,42.1353,12.0,0.9,77.646,1753875303.96881,22.109,-5.804,-1.649,-2.49,-1.11,-134.09,0.0,0.0,0.0,0.0,-18.6,-36.0,-28.0,-79.0,-0.24,0.52,-10.6,0.014137166941154071,0.005061454830783556,0.01710422666954443,0.0,0.0,0.0004000000000132786,0.006038188934326172,0.0,0.0,0.0
1.0,1753875303.982526,17.957031,0.019547687622336492,-0.029321531433504737,0.0012217304763960308,-0.937936,-0.356972,-0.01342,0.0,0.0,0.0,0.0,0.0,0.0,0.05371713638305664,2.0,1753875303.979025,19.117188,0.01710422666954443,-0.029321531433504737,-0.003665191429188092,0.99552,0.036478,0.01464,107.0,0.0,0.0,11.0,0.0,0.0,3.0,1753875303.979496,17.734375,0.013439035240356337,-0.024434609527920613,-0.003665191429188092,-0.00976,-1.026874,-0.004758,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753875303.97809,17.167969,0.010995574287564275,-0.02076941809873252,0.0012217304763960308,0.740052,-0.670756,0.004758,93.0,0.0,0.0,2.0,0.0,0.0,1753875303.98,2.0,49.20426969,18.75490008,387.9208,42.1353,12.0,0.9,77.636,1753875303.97881,22.109,-5.804,-1.649,-2.48,-1.11,-134.09,0.0,0.0,0.0,0.0,-18.4,-36.0,-28.0,-79.0,-0.24,0.53,-10.61,0.012217304763960306,0.0054105206811824215,0.01884955592153876,0.0011111245012050525,0.0,0.0006000000000199179,0.003119945526123047,0.3561358658033285,0.0,0.0641036833278196
